dataset	package	graph_path	method	method_label	rank	score	etype	src	dst	suggested_level	suggested_rationale	evidence_level	annotator_note
qut	testlibs111-1.5.tar.gz	artifacts/qut_all/testlibs111-1.5.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	2	4.3900863	PROC|READ|FILE	PROC:qut::testlibs111-1.5.tar.gz::proc::install	FILE:qut::testlibs111-1.5.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	testlibs111-1.5.tar.gz	artifacts/qut_all/testlibs111-1.5.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	3	4.3900863	PROC|WRITE|FILE	PROC:qut::testlibs111-1.5.tar.gz::proc::install	FILE:qut::testlibs111-1.5.tar.gz::bucket::HOME_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	testlibs111-1.5.tar.gz	artifacts/qut_all/testlibs111-1.5.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	4	4.3900863	PROC|WRITE|FILE	PROC:qut::testlibs111-1.5.tar.gz::proc::install	FILE:qut::testlibs111-1.5.tar.gz::bucket::OTHER_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	testlibs111-1.5.tar.gz	artifacts/qut_all/testlibs111-1.5.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	5	4.3900863	PROC|WRITE|FILE	PROC:qut::testlibs111-1.5.tar.gz::proc::install	FILE:qut::testlibs111-1.5.tar.gz::bucket::ETC_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	toolcv-4.64.tar.gz	artifacts/qut_all/toolcv-4.64.tar.gz.graph.pt	raw_explainer	Raw explainer	1	-3.9443491e-15	PROC|EXEC|CMD	PROC:qut::toolcv-4.64.tar.gz::proc::install	CMD:pattern::10::close -> newfstatat -> newfstatat -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	toolcv-4.64.tar.gz	artifacts/qut_all/toolcv-4.64.tar.gz.graph.pt	raw_explainer	Raw explainer	2	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::toolcv-4.64.tar.gz::proc::install	CMD:pattern::2::newfstatat -> openat -> fstat	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	toolcv-4.64.tar.gz	artifacts/qut_all/toolcv-4.64.tar.gz.graph.pt	raw_explainer	Raw explainer	3	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::toolcv-4.64.tar.gz::proc::install	CMD:pattern::9::newfstatat -> newfstatat -> openat -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	toolcv-4.64.tar.gz	artifacts/qut_all/toolcv-4.64.tar.gz.graph.pt	raw_explainer	Raw explainer	4	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::toolcv-4.64.tar.gz::proc::install	CMD:pattern::8::read -> read -> read -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	toolcv-4.64.tar.gz	artifacts/qut_all/toolcv-4.64.tar.gz.graph.pt	raw_explainer	Raw explainer	5	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::toolcv-4.64.tar.gz::proc::install	CMD:pattern::7::newfstatat -> openat -> fstat -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	toolcv-4.64.tar.gz	artifacts/qut_all/toolcv-4.64.tar.gz.graph.pt	filtering	Filtering	1	-3.9443491e-15	PROC|EXEC|CMD	PROC:qut::toolcv-4.64.tar.gz::proc::install	CMD:pattern::10::close -> newfstatat -> newfstatat -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	toolcv-4.64.tar.gz	artifacts/qut_all/toolcv-4.64.tar.gz.graph.pt	filtering	Filtering	2	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::toolcv-4.64.tar.gz::proc::install	CMD:pattern::2::newfstatat -> openat -> fstat	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	toolcv-4.64.tar.gz	artifacts/qut_all/toolcv-4.64.tar.gz.graph.pt	filtering	Filtering	3	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::toolcv-4.64.tar.gz::proc::install	CMD:pattern::9::newfstatat -> newfstatat -> openat -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	toolcv-4.64.tar.gz	artifacts/qut_all/toolcv-4.64.tar.gz.graph.pt	filtering	Filtering	4	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::toolcv-4.64.tar.gz::proc::install	CMD:pattern::8::read -> read -> read -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	toolcv-4.64.tar.gz	artifacts/qut_all/toolcv-4.64.tar.gz.graph.pt	filtering	Filtering	5	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::toolcv-4.64.tar.gz::proc::install	CMD:pattern::7::newfstatat -> openat -> fstat -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	toolcv-4.64.tar.gz	artifacts/qut_all/toolcv-4.64.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	1	4.3900863	PROC|WRITE|FILE	PROC:qut::toolcv-4.64.tar.gz::proc::install	FILE:qut::toolcv-4.64.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	toolcv-4.64.tar.gz	artifacts/qut_all/toolcv-4.64.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	2	4.3900863	PROC|READ|FILE	PROC:qut::toolcv-4.64.tar.gz::proc::install	FILE:qut::toolcv-4.64.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	toolcv-4.64.tar.gz	artifacts/qut_all/toolcv-4.64.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	3	4.3900863	PROC|WRITE|FILE	PROC:qut::toolcv-4.64.tar.gz::proc::install	FILE:qut::toolcv-4.64.tar.gz::bucket::OTHER_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	toolcv-4.64.tar.gz	artifacts/qut_all/toolcv-4.64.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	4	4.3900863	PROC|WRITE|FILE	PROC:qut::toolcv-4.64.tar.gz::proc::install	FILE:qut::toolcv-4.64.tar.gz::bucket::ETC_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	toolcv-4.64.tar.gz	artifacts/qut_all/toolcv-4.64.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	5	4.3900863	PROC|WRITE|FILE	PROC:qut::toolcv-4.64.tar.gz::proc::install	FILE:qut::toolcv-4.64.tar.gz::bucket::HOME_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	tpednvidiakill-5.25.tar.gz	artifacts/qut_all/tpednvidiakill-5.25.tar.gz.graph.pt	raw_explainer	Raw explainer	1	-3.9443643e-15	PROC|EXEC|CMD	PROC:qut::tpednvidiakill-5.25.tar.gz::proc::install	CMD:pattern::10::unlinkat -> unlinkat -> unlinkat -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	tpednvidiakill-5.25.tar.gz	artifacts/qut_all/tpednvidiakill-5.25.tar.gz.graph.pt	raw_explainer	Raw explainer	2	-3.9443643e-15	PROC|EXEC|CMD	PROC:qut::tpednvidiakill-5.25.tar.gz::proc::install	CMD:pattern::9::newfstatat -> newfstatat -> openat -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	tpednvidiakill-5.25.tar.gz	artifacts/qut_all/tpednvidiakill-5.25.tar.gz.graph.pt	raw_explainer	Raw explainer	3	-3.9443643e-15	PROC|EXEC|CMD	PROC:qut::tpednvidiakill-5.25.tar.gz::proc::install	CMD:pattern::8::newfstatat -> openat -> fstat -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	tpednvidiakill-5.25.tar.gz	artifacts/qut_all/tpednvidiakill-5.25.tar.gz.graph.pt	raw_explainer	Raw explainer	4	-3.9443643e-15	PROC|EXEC|CMD	PROC:qut::tpednvidiakill-5.25.tar.gz::proc::install	CMD:pattern::7::read -> read -> read -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	tpednvidiakill-5.25.tar.gz	artifacts/qut_all/tpednvidiakill-5.25.tar.gz.graph.pt	raw_explainer	Raw explainer	5	-3.9443643e-15	PROC|EXEC|CMD	PROC:qut::tpednvidiakill-5.25.tar.gz::proc::install	CMD:pattern::6::newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	tpednvidiakill-5.25.tar.gz	artifacts/qut_all/tpednvidiakill-5.25.tar.gz.graph.pt	filtering	Filtering	1	-3.9443643e-15	PROC|EXEC|CMD	PROC:qut::tpednvidiakill-5.25.tar.gz::proc::install	CMD:pattern::10::unlinkat -> unlinkat -> unlinkat -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	tpednvidiakill-5.25.tar.gz	artifacts/qut_all/tpednvidiakill-5.25.tar.gz.graph.pt	filtering	Filtering	2	-3.9443643e-15	PROC|EXEC|CMD	PROC:qut::tpednvidiakill-5.25.tar.gz::proc::install	CMD:pattern::9::newfstatat -> newfstatat -> openat -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	tpednvidiakill-5.25.tar.gz	artifacts/qut_all/tpednvidiakill-5.25.tar.gz.graph.pt	filtering	Filtering	3	-3.9443643e-15	PROC|EXEC|CMD	PROC:qut::tpednvidiakill-5.25.tar.gz::proc::install	CMD:pattern::8::newfstatat -> openat -> fstat -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	tpednvidiakill-5.25.tar.gz	artifacts/qut_all/tpednvidiakill-5.25.tar.gz.graph.pt	filtering	Filtering	4	-3.9443643e-15	PROC|EXEC|CMD	PROC:qut::tpednvidiakill-5.25.tar.gz::proc::install	CMD:pattern::7::read -> read -> read -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	tpednvidiakill-5.25.tar.gz	artifacts/qut_all/tpednvidiakill-5.25.tar.gz.graph.pt	filtering	Filtering	5	-3.9443643e-15	PROC|EXEC|CMD	PROC:qut::tpednvidiakill-5.25.tar.gz::proc::install	CMD:pattern::6::newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	tpednvidiakill-5.25.tar.gz	artifacts/qut_all/tpednvidiakill-5.25.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	1	4.3900863	PROC|WRITE|FILE	PROC:qut::tpednvidiakill-5.25.tar.gz::proc::install	FILE:qut::tpednvidiakill-5.25.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	tpednvidiakill-5.25.tar.gz	artifacts/qut_all/tpednvidiakill-5.25.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	2	4.3900863	PROC|READ|FILE	PROC:qut::tpednvidiakill-5.25.tar.gz::proc::install	FILE:qut::tpednvidiakill-5.25.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	tpednvidiakill-5.25.tar.gz	artifacts/qut_all/tpednvidiakill-5.25.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	3	4.3900863	PROC|WRITE|FILE	PROC:qut::tpednvidiakill-5.25.tar.gz::proc::install	FILE:qut::tpednvidiakill-5.25.tar.gz::bucket::OTHER_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	tpednvidiakill-5.25.tar.gz	artifacts/qut_all/tpednvidiakill-5.25.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	4	4.3900863	PROC|WRITE|FILE	PROC:qut::tpednvidiakill-5.25.tar.gz::proc::install	FILE:qut::tpednvidiakill-5.25.tar.gz::bucket::ETC_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	tpednvidiakill-5.25.tar.gz	artifacts/qut_all/tpednvidiakill-5.25.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	5	4.3900863	PROC|WRITE|FILE	PROC:qut::tpednvidiakill-5.25.tar.gz::proc::install	FILE:qut::tpednvidiakill-5.25.tar.gz::bucket::HOME_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	tpgethydra-9.93.tar.gz	artifacts/qut_all/tpgethydra-9.93.tar.gz.graph.pt	raw_explainer	Raw explainer	1	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::tpgethydra-9.93.tar.gz::proc::install	CMD:pattern::10::newfstatat -> newfstatat -> openat -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	tpgethydra-9.93.tar.gz	artifacts/qut_all/tpgethydra-9.93.tar.gz.graph.pt	raw_explainer	Raw explainer	2	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::tpgethydra-9.93.tar.gz::proc::install	CMD:pattern::9::ioctl -> lseek -> lseek -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	tpgethydra-9.93.tar.gz	artifacts/qut_all/tpgethydra-9.93.tar.gz.graph.pt	raw_explainer	Raw explainer	3	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::tpgethydra-9.93.tar.gz::proc::install	CMD:pattern::8::fstat -> ioctl -> lseek -> error=ENOENT -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	tpgethydra-9.93.tar.gz	artifacts/qut_all/tpgethydra-9.93.tar.gz.graph.pt	raw_explainer	Raw explainer	4	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::tpgethydra-9.93.tar.gz::proc::install	CMD:pattern::7::newfstatat -> openat -> fstat -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	tpgethydra-9.93.tar.gz	artifacts/qut_all/tpgethydra-9.93.tar.gz.graph.pt	raw_explainer	Raw explainer	5	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::tpgethydra-9.93.tar.gz::proc::install	CMD:pattern::6::newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	tpgethydra-9.93.tar.gz	artifacts/qut_all/tpgethydra-9.93.tar.gz.graph.pt	filtering	Filtering	1	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::tpgethydra-9.93.tar.gz::proc::install	CMD:pattern::10::newfstatat -> newfstatat -> openat -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	tpgethydra-9.93.tar.gz	artifacts/qut_all/tpgethydra-9.93.tar.gz.graph.pt	filtering	Filtering	2	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::tpgethydra-9.93.tar.gz::proc::install	CMD:pattern::9::ioctl -> lseek -> lseek -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	tpgethydra-9.93.tar.gz	artifacts/qut_all/tpgethydra-9.93.tar.gz.graph.pt	filtering	Filtering	3	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::tpgethydra-9.93.tar.gz::proc::install	CMD:pattern::8::fstat -> ioctl -> lseek -> error=ENOENT -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	tpgethydra-9.93.tar.gz	artifacts/qut_all/tpgethydra-9.93.tar.gz.graph.pt	filtering	Filtering	4	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::tpgethydra-9.93.tar.gz::proc::install	CMD:pattern::7::newfstatat -> openat -> fstat -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	tpgethydra-9.93.tar.gz	artifacts/qut_all/tpgethydra-9.93.tar.gz.graph.pt	filtering	Filtering	5	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::tpgethydra-9.93.tar.gz::proc::install	CMD:pattern::6::newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	tpgethydra-9.93.tar.gz	artifacts/qut_all/tpgethydra-9.93.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	1	4.3900863	PROC|WRITE|FILE	PROC:qut::tpgethydra-9.93.tar.gz::proc::install	FILE:qut::tpgethydra-9.93.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	tpgethydra-9.93.tar.gz	artifacts/qut_all/tpgethydra-9.93.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	2	4.3900863	PROC|READ|FILE	PROC:qut::tpgethydra-9.93.tar.gz::proc::install	FILE:qut::tpgethydra-9.93.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	tpgethydra-9.93.tar.gz	artifacts/qut_all/tpgethydra-9.93.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	3	4.3900863	PROC|WRITE|FILE	PROC:qut::tpgethydra-9.93.tar.gz::proc::install	FILE:qut::tpgethydra-9.93.tar.gz::bucket::TMP_DIR	contextual	File artifact is supporting context.	contextual	Coarse temp-directory bucket indicates file activity but lacks path detail.
qut	tpgethydra-9.93.tar.gz	artifacts/qut_all/tpgethydra-9.93.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	4	4.3900863	PROC|WRITE|FILE	PROC:qut::tpgethydra-9.93.tar.gz::proc::install	FILE:qut::tpgethydra-9.93.tar.gz::bucket::HOME_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	tpgethydra-9.93.tar.gz	artifacts/qut_all/tpgethydra-9.93.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	5	4.3900863	PROC|WRITE|FILE	PROC:qut::tpgethydra-9.93.tar.gz::proc::install	FILE:qut::tpgethydra-9.93.tar.gz::bucket::ROOT_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	tpintelrandom-4.35.tar.gz	artifacts/qut_all/tpintelrandom-4.35.tar.gz.graph.pt	raw_explainer	Raw explainer	1	-3.9443491e-15	PROC|EXEC|CMD	PROC:qut::tpintelrandom-4.35.tar.gz::proc::install	CMD:pattern::1::munmap -> munmap -> exit_group	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	tpintelrandom-4.35.tar.gz	artifacts/qut_all/tpintelrandom-4.35.tar.gz.graph.pt	raw_explainer	Raw explainer	2	-8.5364099e-15	PROC|INVOKE|SYSCALL	PROC:qut::tpintelrandom-4.35.tar.gz::proc::install	SYSCALL:syscall::exit_group	TTP	System-call edge reflects behavioral technique.	telemetry_gap	Generic repeated edge lacks analyst-actionable detail.
qut	tpintelrandom-4.35.tar.gz	artifacts/qut_all/tpintelrandom-4.35.tar.gz.graph.pt	raw_explainer	Raw explainer	3	-8.5364099e-15	PROC|INVOKE|SYSCALL	PROC:qut::tpintelrandom-4.35.tar.gz::proc::install	SYSCALL:syscall::munmap	TTP	System-call edge reflects behavioral technique.	telemetry_gap	Generic repeated edge lacks analyst-actionable detail.
qut	tpintelrandom-4.35.tar.gz	artifacts/qut_all/tpintelrandom-4.35.tar.gz.graph.pt	raw_explainer	Raw explainer	4	-1.2416282e-14	PROC|WRITE|FILE	PROC:qut::tpintelrandom-4.35.tar.gz::proc::install	FILE:qut::tpintelrandom-4.35.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	tpintelrandom-4.35.tar.gz	artifacts/qut_all/tpintelrandom-4.35.tar.gz.graph.pt	raw_explainer	Raw explainer	5	-2.1850936e-14	PROC|READ|FILE	PROC:qut::tpintelrandom-4.35.tar.gz::proc::install	FILE:qut::tpintelrandom-4.35.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	tpintelrandom-4.35.tar.gz	artifacts/qut_all/tpintelrandom-4.35.tar.gz.graph.pt	filtering	Filtering	1	-3.9443491e-15	PROC|EXEC|CMD	PROC:qut::tpintelrandom-4.35.tar.gz::proc::install	CMD:pattern::1::munmap -> munmap -> exit_group	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	tpintelrandom-4.35.tar.gz	artifacts/qut_all/tpintelrandom-4.35.tar.gz.graph.pt	filtering	Filtering	2	-8.5364099e-15	PROC|INVOKE|SYSCALL	PROC:qut::tpintelrandom-4.35.tar.gz::proc::install	SYSCALL:syscall::exit_group	TTP	System-call edge reflects behavioral technique.	telemetry_gap	Generic repeated edge lacks analyst-actionable detail.
qut	tpintelrandom-4.35.tar.gz	artifacts/qut_all/tpintelrandom-4.35.tar.gz.graph.pt	filtering	Filtering	3	-8.5364099e-15	PROC|INVOKE|SYSCALL	PROC:qut::tpintelrandom-4.35.tar.gz::proc::install	SYSCALL:syscall::munmap	TTP	System-call edge reflects behavioral technique.	telemetry_gap	Generic repeated edge lacks analyst-actionable detail.
qut	tpintelrandom-4.35.tar.gz	artifacts/qut_all/tpintelrandom-4.35.tar.gz.graph.pt	filtering	Filtering	4	-1.2416282e-14	PROC|WRITE|FILE	PROC:qut::tpintelrandom-4.35.tar.gz::proc::install	FILE:qut::tpintelrandom-4.35.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	tpintelrandom-4.35.tar.gz	artifacts/qut_all/tpintelrandom-4.35.tar.gz.graph.pt	filtering	Filtering	5	-2.1850936e-14	PROC|READ|FILE	PROC:qut::tpintelrandom-4.35.tar.gz::proc::install	FILE:qut::tpintelrandom-4.35.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	tpintelrandom-4.35.tar.gz	artifacts/qut_all/tpintelrandom-4.35.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	1	4.3900863	PROC|WRITE|FILE	PROC:qut::tpintelrandom-4.35.tar.gz::proc::install	FILE:qut::tpintelrandom-4.35.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	tpintelrandom-4.35.tar.gz	artifacts/qut_all/tpintelrandom-4.35.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	2	4.3900863	PROC|READ|FILE	PROC:qut::tpintelrandom-4.35.tar.gz::proc::install	FILE:qut::tpintelrandom-4.35.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	tpintelrandom-4.35.tar.gz	artifacts/qut_all/tpintelrandom-4.35.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	3	4.3900863	PROC|WRITE|FILE	PROC:qut::tpintelrandom-4.35.tar.gz::proc::install	FILE:qut::tpintelrandom-4.35.tar.gz::bucket::ROOT_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	tpintelrandom-4.35.tar.gz	artifacts/qut_all/tpintelrandom-4.35.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	4	4.3900863	PROC|WRITE|FILE	PROC:qut::tpintelrandom-4.35.tar.gz::proc::install	FILE:qut::tpintelrandom-4.35.tar.gz::bucket::HOME_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	tpintelrandom-4.35.tar.gz	artifacts/qut_all/tpintelrandom-4.35.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	5	4.3900863	PROC|WRITE|FILE	PROC:qut::tpintelrandom-4.35.tar.gz::proc::install	FILE:qut::tpintelrandom-4.35.tar.gz::bucket::OTHER_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	tppaypalmine-8.68.tar.gz	artifacts/qut_all/tppaypalmine-8.68.tar.gz.graph.pt	raw_explainer	Raw explainer	1	-3.9443491e-15	PROC|EXEC|CMD	PROC:qut::tppaypalmine-8.68.tar.gz::proc::install	CMD:pattern::10::newfstatat -> newfstatat -> openat -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	tppaypalmine-8.68.tar.gz	artifacts/qut_all/tppaypalmine-8.68.tar.gz.graph.pt	raw_explainer	Raw explainer	2	-3.9443491e-15	PROC|EXEC|CMD	PROC:qut::tppaypalmine-8.68.tar.gz::proc::install	CMD:pattern::9::read -> poll -> read -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	tppaypalmine-8.68.tar.gz	artifacts/qut_all/tppaypalmine-8.68.tar.gz.graph.pt	raw_explainer	Raw explainer	3	-3.9443491e-15	PROC|EXEC|CMD	PROC:qut::tppaypalmine-8.68.tar.gz::proc::install	CMD:pattern::8::newfstatat -> openat -> fstat -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	tppaypalmine-8.68.tar.gz	artifacts/qut_all/tppaypalmine-8.68.tar.gz.graph.pt	raw_explainer	Raw explainer	4	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::tppaypalmine-8.68.tar.gz::proc::install	CMD:pattern::2::read -> read -> read	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	tppaypalmine-8.68.tar.gz	artifacts/qut_all/tppaypalmine-8.68.tar.gz.graph.pt	raw_explainer	Raw explainer	5	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::tppaypalmine-8.68.tar.gz::proc::install	CMD:pattern::4::ioctl -> ioctl -> ioctl	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	tppaypalmine-8.68.tar.gz	artifacts/qut_all/tppaypalmine-8.68.tar.gz.graph.pt	filtering	Filtering	1	-3.9443491e-15	PROC|EXEC|CMD	PROC:qut::tppaypalmine-8.68.tar.gz::proc::install	CMD:pattern::10::newfstatat -> newfstatat -> openat -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	tppaypalmine-8.68.tar.gz	artifacts/qut_all/tppaypalmine-8.68.tar.gz.graph.pt	filtering	Filtering	2	-3.9443491e-15	PROC|EXEC|CMD	PROC:qut::tppaypalmine-8.68.tar.gz::proc::install	CMD:pattern::9::read -> poll -> read -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	tppaypalmine-8.68.tar.gz	artifacts/qut_all/tppaypalmine-8.68.tar.gz.graph.pt	filtering	Filtering	3	-3.9443491e-15	PROC|EXEC|CMD	PROC:qut::tppaypalmine-8.68.tar.gz::proc::install	CMD:pattern::8::newfstatat -> openat -> fstat -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
